#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         NSSDC
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     OMNI (1AU IP Data)>Merged 1 Hour Interplantary OMNI data
#     DATA_TYPE                       H0>Definitive Hourly
#     DESCRIPTOR                      IMF, Plasma, Indices, Energetic Proton Flux
#     DATA_VERSION                    1
#     TITLE                           Near-Earth Heliosphere Data (OMNI)
#     TEXT                            Hourly averaged definitive multispacecraft interplanetary parameters data
#                                     OMNI Data Documentation: https://omniweb.gsfc.nasa.gov/html/ow_data.html
#                                     Additional data access options available at  SPDF's OMNIWeb Service: https://omniweb.gsfc.nasa.gov/ow.h
#                                     COHOWeb-formatted OMNI_M merged magnetic field and plasma data http://cohoweb.gsfc.nasa.gov/           
#                                     Recent OMNI 1-HR Updates News: https://omniweb.gsfc.nasa.gov/html/ow_news.html
#     MODS                            created August 2003;
#                                     conversion to ISTP/IACG CDFs via SKTEditor Feb 2000
#                                     Time tags in CDAWeb version were modified in March 2005 to use the
#                                     CDAWeb convention of having mid-average time tags rather than OMNI's
#                                     original convention of start-of-average time tags.
#     LOGICAL_FILE_ID                 omni2_h0_mrg1hr_00000000_v01
#     PI_NAME                         J.H. King, N. Papitashvili
#     PI_AFFILIATION                  ADNET, NASA GSFC
#     GENERATION_DATE                 Ongoing
#     ACKNOWLEDGEMENT                 NSSDC
#     ADID_REF                        NSSD0110
#     RULES_OF_USE                    Public
#     INSTRUMENT_TYPE                 Plasma and Solar Wind
#                                     Magnetic Fields (space)
#                                     Particles (space)
#                                     Electric Fields (space)
#                                     Activity Indices
#     GENERATED_BY                    King/Papitashvili
#     TIME_RESOLUTION                 1 hour
#     LOGICAL_SOURCE                  omni2_h0_mrg1hr
#     LOGICAL_SOURCE_DESCRIPTION      OMNI Combined, Definitive, Hourly IMF and Plasma Data, and Energetic Proton                            
#     LOGICAL_SOURCE_DESCRIPTION       Fluxes, Time-Shifted to the Nose of the Earth's Bow Shock, plus Solar and Magnetic                    
#                                      Indices                                                                                               
#     LINK_TITLE                      OMNI Data documentation
#                                     SPDF's OMNIWeb Service
#                                     COHOWeb-formatted OMNI_M merged magnetic field and plasma data
#                                     Release Notes
#     HTTP_LINK                       https://omniweb.gsfc.nasa.gov/html/ow_data.html
#                                     https://omniweb.gsfc.nasa.gov/ow.html
#                                     http://cohoweb.gsfc.nasa.gov/
#                                     https://omniweb.gsfc.nasa.gov/html/ow_news.html
#     ALT_LOGICAL_SOURCE              Combined_OMNI_1AU-MagneticField-Plasma-Particles_mrg1hr_1hour_cdf
#     MISSION_GROUP                   OMNI (Combined 1AU IP Data; Magnetic and Solar Indices)
#                                     ACE
#                                     Wind
#                                     IMP (All)
#                                     !___Interplanetary Data near 1 AU
#     SPASE_DATASETRESOURCEID         spase://VMO/NumericalData/OMNI/PT1H
#     CDFMAJOR                        ROW_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Time_at_center_of_hour
#  2. Dst - 1-hour Dst index (1963/001-2014/366), Provisional Dst (2015/001-2016/366), Quick-look Dst (2017/001-2018/151), from WDC Kyoto
#
TIME_AT_CENTER_OF_HOUR  1-H_DST
01-04-2007 01:30:00.000       1
01-04-2007 02:30:00.000     -23
01-04-2007 03:30:00.000     -31
01-04-2007 04:30:00.000     -24
01-04-2007 05:30:00.000     -31
01-04-2007 06:30:00.000     -40
01-04-2007 07:30:00.000     -60
01-04-2007 08:30:00.000     -63
01-04-2007 09:30:00.000     -40
01-04-2007 10:30:00.000     -28
01-04-2007 11:30:00.000     -23
01-04-2007 12:30:00.000     -31
01-04-2007 13:30:00.000     -40
01-04-2007 14:30:00.000     -39
01-04-2007 15:30:00.000     -36
01-04-2007 16:30:00.000     -38
01-04-2007 17:30:00.000     -32
01-04-2007 18:30:00.000     -33
01-04-2007 19:30:00.000     -33
01-04-2007 20:30:00.000     -28
01-04-2007 21:30:00.000     -30
01-04-2007 22:30:00.000     -25
01-04-2007 23:30:00.000     -29
02-04-2007 00:30:00.000     -37
02-04-2007 01:30:00.000     -39
02-04-2007 02:30:00.000     -36
02-04-2007 03:30:00.000     -35
02-04-2007 04:30:00.000     -33
02-04-2007 05:30:00.000     -47
02-04-2007 06:30:00.000     -41
02-04-2007 07:30:00.000     -33
02-04-2007 08:30:00.000     -31
02-04-2007 09:30:00.000     -28
02-04-2007 10:30:00.000     -35
02-04-2007 11:30:00.000     -32
02-04-2007 12:30:00.000     -32
02-04-2007 13:30:00.000     -28
02-04-2007 14:30:00.000     -23
02-04-2007 15:30:00.000     -22
02-04-2007 16:30:00.000     -28
02-04-2007 17:30:00.000     -29
02-04-2007 18:30:00.000     -26
02-04-2007 19:30:00.000     -23
02-04-2007 20:30:00.000     -22
02-04-2007 21:30:00.000     -24
02-04-2007 22:30:00.000     -29
02-04-2007 23:30:00.000     -30
03-04-2007 00:30:00.000     -26
03-04-2007 01:30:00.000     -24
03-04-2007 02:30:00.000     -26
03-04-2007 03:30:00.000     -28
03-04-2007 04:30:00.000     -30
03-04-2007 05:30:00.000     -28
03-04-2007 06:30:00.000     -25
03-04-2007 07:30:00.000     -22
03-04-2007 08:30:00.000     -21
03-04-2007 09:30:00.000     -20
03-04-2007 10:30:00.000     -17
03-04-2007 11:30:00.000     -15
03-04-2007 12:30:00.000     -15
03-04-2007 13:30:00.000     -15
03-04-2007 14:30:00.000     -16
03-04-2007 15:30:00.000     -18
03-04-2007 16:30:00.000     -23
03-04-2007 17:30:00.000     -26
03-04-2007 18:30:00.000     -23
03-04-2007 19:30:00.000     -18
03-04-2007 20:30:00.000     -14
03-04-2007 21:30:00.000     -13
03-04-2007 22:30:00.000     -14
03-04-2007 23:30:00.000     -18
04-04-2007 00:30:00.000     -24
04-04-2007 01:30:00.000     -29
04-04-2007 02:30:00.000     -33
04-04-2007 03:30:00.000     -30
04-04-2007 04:30:00.000     -28
04-04-2007 05:30:00.000     -28
04-04-2007 06:30:00.000     -26
04-04-2007 07:30:00.000     -26
04-04-2007 08:30:00.000     -26
04-04-2007 09:30:00.000     -25
04-04-2007 10:30:00.000     -25
04-04-2007 11:30:00.000     -19
04-04-2007 12:30:00.000     -18
04-04-2007 13:30:00.000     -20
04-04-2007 14:30:00.000     -20
04-04-2007 15:30:00.000     -19
04-04-2007 16:30:00.000     -20
04-04-2007 17:30:00.000     -22
04-04-2007 18:30:00.000     -22
04-04-2007 19:30:00.000     -21
04-04-2007 20:30:00.000     -15
04-04-2007 21:30:00.000     -14
04-04-2007 22:30:00.000     -19
04-04-2007 23:30:00.000     -19
05-04-2007 00:30:00.000     -20
05-04-2007 01:30:00.000     -20
05-04-2007 02:30:00.000     -21
05-04-2007 03:30:00.000     -21
05-04-2007 04:30:00.000     -17
05-04-2007 05:30:00.000     -14
05-04-2007 06:30:00.000     -17
05-04-2007 07:30:00.000     -18
05-04-2007 08:30:00.000     -17
05-04-2007 09:30:00.000     -14
05-04-2007 10:30:00.000     -14
05-04-2007 11:30:00.000     -15
05-04-2007 12:30:00.000     -18
05-04-2007 13:30:00.000     -19
05-04-2007 14:30:00.000     -19
05-04-2007 15:30:00.000     -17
05-04-2007 16:30:00.000     -16
05-04-2007 17:30:00.000     -12
05-04-2007 18:30:00.000     -10
05-04-2007 19:30:00.000     -12
05-04-2007 20:30:00.000     -11
05-04-2007 21:30:00.000     -12
05-04-2007 22:30:00.000     -13
05-04-2007 23:30:00.000     -16
06-04-2007 00:30:00.000     -17
06-04-2007 01:30:00.000     -15
06-04-2007 02:30:00.000     -16
06-04-2007 03:30:00.000     -15
06-04-2007 04:30:00.000     -14
06-04-2007 05:30:00.000     -10
06-04-2007 06:30:00.000     -11
06-04-2007 07:30:00.000     -16
06-04-2007 08:30:00.000     -18
06-04-2007 09:30:00.000     -17
06-04-2007 10:30:00.000     -17
06-04-2007 11:30:00.000     -17
06-04-2007 12:30:00.000     -17
06-04-2007 13:30:00.000     -18
06-04-2007 14:30:00.000     -16
06-04-2007 15:30:00.000     -16
06-04-2007 16:30:00.000     -17
06-04-2007 17:30:00.000     -16
06-04-2007 18:30:00.000     -15
06-04-2007 19:30:00.000     -10
06-04-2007 20:30:00.000      -7
06-04-2007 21:30:00.000      -7
06-04-2007 22:30:00.000     -11
06-04-2007 23:30:00.000     -14
07-04-2007 00:30:00.000     -17
07-04-2007 01:30:00.000     -15
07-04-2007 02:30:00.000     -13
07-04-2007 03:30:00.000     -13
07-04-2007 04:30:00.000     -12
07-04-2007 05:30:00.000     -10
07-04-2007 06:30:00.000     -10
07-04-2007 07:30:00.000     -12
07-04-2007 08:30:00.000     -12
07-04-2007 09:30:00.000     -11
07-04-2007 10:30:00.000     -10
07-04-2007 11:30:00.000      -9
07-04-2007 12:30:00.000     -10
07-04-2007 13:30:00.000     -11
07-04-2007 14:30:00.000     -11
07-04-2007 15:30:00.000     -12
07-04-2007 16:30:00.000     -15
07-04-2007 17:30:00.000     -13
07-04-2007 18:30:00.000     -10
07-04-2007 19:30:00.000      -7
07-04-2007 20:30:00.000      -4
07-04-2007 21:30:00.000      -2
07-04-2007 22:30:00.000      -3
07-04-2007 23:30:00.000      -5
08-04-2007 00:30:00.000      -5
08-04-2007 01:30:00.000      -5
08-04-2007 02:30:00.000      -5
08-04-2007 03:30:00.000      -5
08-04-2007 04:30:00.000      -4
08-04-2007 05:30:00.000      -2
08-04-2007 06:30:00.000       0
08-04-2007 07:30:00.000       0
08-04-2007 08:30:00.000      -1
08-04-2007 09:30:00.000      -5
08-04-2007 10:30:00.000      -6
08-04-2007 11:30:00.000      -2
08-04-2007 12:30:00.000       1
08-04-2007 13:30:00.000       1
08-04-2007 14:30:00.000       0
08-04-2007 15:30:00.000       3
08-04-2007 16:30:00.000       3
08-04-2007 17:30:00.000       2
08-04-2007 18:30:00.000       2
08-04-2007 19:30:00.000       2
08-04-2007 20:30:00.000       4
08-04-2007 21:30:00.000       6
08-04-2007 22:30:00.000      13
08-04-2007 23:30:00.000      32
09-04-2007 00:30:00.000      33
09-04-2007 01:30:00.000      40
09-04-2007 02:30:00.000      10
09-04-2007 03:30:00.000       6
09-04-2007 04:30:00.000      12
09-04-2007 05:30:00.000      30
09-04-2007 06:30:00.000      32
09-04-2007 07:30:00.000       4
09-04-2007 08:30:00.000       9
09-04-2007 09:30:00.000       6
09-04-2007 10:30:00.000       1
09-04-2007 11:30:00.000      -3
09-04-2007 12:30:00.000      -5
09-04-2007 13:30:00.000     -10
09-04-2007 14:30:00.000     -11
09-04-2007 15:30:00.000     -10
09-04-2007 16:30:00.000     -10
09-04-2007 17:30:00.000      -8
09-04-2007 18:30:00.000      -7
09-04-2007 19:30:00.000      -7
09-04-2007 20:30:00.000      -6
09-04-2007 21:30:00.000      -3
09-04-2007 22:30:00.000      -3
09-04-2007 23:30:00.000      -2
10-04-2007 00:30:00.000      -2
10-04-2007 01:30:00.000      -2
10-04-2007 02:30:00.000      -4
10-04-2007 03:30:00.000      -1
10-04-2007 04:30:00.000       0
10-04-2007 05:30:00.000       0
10-04-2007 06:30:00.000       1
10-04-2007 07:30:00.000       1
10-04-2007 08:30:00.000      -1
10-04-2007 09:30:00.000      -2
10-04-2007 10:30:00.000      -3
10-04-2007 11:30:00.000       1
10-04-2007 12:30:00.000       3
10-04-2007 13:30:00.000       1
10-04-2007 14:30:00.000       0
10-04-2007 15:30:00.000       3
10-04-2007 16:30:00.000       4
10-04-2007 17:30:00.000      -4
10-04-2007 18:30:00.000      -1
10-04-2007 19:30:00.000       2
10-04-2007 20:30:00.000       2
10-04-2007 21:30:00.000       2
10-04-2007 22:30:00.000      -1
10-04-2007 23:30:00.000      -8
11-04-2007 00:30:00.000     -11
11-04-2007 01:30:00.000      -9
11-04-2007 02:30:00.000      -4
11-04-2007 03:30:00.000      -1
11-04-2007 04:30:00.000      -2
11-04-2007 05:30:00.000      -2
11-04-2007 06:30:00.000      -5
11-04-2007 07:30:00.000      -6
11-04-2007 08:30:00.000      -5
11-04-2007 09:30:00.000      -2
11-04-2007 10:30:00.000      -2
11-04-2007 11:30:00.000      -2
11-04-2007 12:30:00.000       0
11-04-2007 13:30:00.000       0
11-04-2007 14:30:00.000      -2
11-04-2007 15:30:00.000      -2
11-04-2007 16:30:00.000       0
11-04-2007 17:30:00.000       2
11-04-2007 18:30:00.000       2
11-04-2007 19:30:00.000       0
11-04-2007 20:30:00.000       1
11-04-2007 21:30:00.000       5
11-04-2007 22:30:00.000       8
11-04-2007 23:30:00.000       6
12-04-2007 00:30:00.000       2
12-04-2007 01:30:00.000      -1
12-04-2007 02:30:00.000      -4
12-04-2007 03:30:00.000      -1
12-04-2007 04:30:00.000       1
12-04-2007 05:30:00.000       0
12-04-2007 06:30:00.000       1
12-04-2007 07:30:00.000       3
12-04-2007 08:30:00.000       2
12-04-2007 09:30:00.000       1
12-04-2007 10:30:00.000     -12
12-04-2007 11:30:00.000     -23
12-04-2007 12:30:00.000     -25
12-04-2007 13:30:00.000     -20
12-04-2007 14:30:00.000     -20
12-04-2007 15:30:00.000     -21
12-04-2007 16:30:00.000     -20
12-04-2007 17:30:00.000     -21
12-04-2007 18:30:00.000     -24
12-04-2007 19:30:00.000     -24
12-04-2007 20:30:00.000     -21
12-04-2007 21:30:00.000     -18
12-04-2007 22:30:00.000     -18
12-04-2007 23:30:00.000     -19
13-04-2007 00:30:00.000     -18
13-04-2007 01:30:00.000     -16
13-04-2007 02:30:00.000     -14
13-04-2007 03:30:00.000     -12
13-04-2007 04:30:00.000     -14
13-04-2007 05:30:00.000     -16
13-04-2007 06:30:00.000     -15
13-04-2007 07:30:00.000     -15
13-04-2007 08:30:00.000     -14
13-04-2007 09:30:00.000     -10
13-04-2007 10:30:00.000      -9
13-04-2007 11:30:00.000      -8
13-04-2007 12:30:00.000      -6
13-04-2007 13:30:00.000      -6
13-04-2007 14:30:00.000      -6
13-04-2007 15:30:00.000      -7
13-04-2007 16:30:00.000      -7
13-04-2007 17:30:00.000      -9
13-04-2007 18:30:00.000      -9
13-04-2007 19:30:00.000     -10
13-04-2007 20:30:00.000     -10
13-04-2007 21:30:00.000      -9
13-04-2007 22:30:00.000      -8
13-04-2007 23:30:00.000      -7
14-04-2007 00:30:00.000      -5
14-04-2007 01:30:00.000      -4
14-04-2007 02:30:00.000      -1
14-04-2007 03:30:00.000       3
14-04-2007 04:30:00.000       4
14-04-2007 05:30:00.000       4
14-04-2007 06:30:00.000      -2
14-04-2007 07:30:00.000      -7
14-04-2007 08:30:00.000      -7
14-04-2007 09:30:00.000      -6
14-04-2007 10:30:00.000      -4
14-04-2007 11:30:00.000      -4
14-04-2007 12:30:00.000      -4
14-04-2007 13:30:00.000      -4
14-04-2007 14:30:00.000      -3
14-04-2007 15:30:00.000       2
14-04-2007 16:30:00.000       4
14-04-2007 17:30:00.000       3
14-04-2007 18:30:00.000      -2
14-04-2007 19:30:00.000      -1
14-04-2007 20:30:00.000       1
14-04-2007 21:30:00.000       1
14-04-2007 22:30:00.000      -3
14-04-2007 23:30:00.000      -7
15-04-2007 00:30:00.000      -9
15-04-2007 01:30:00.000      -9
15-04-2007 02:30:00.000     -10
15-04-2007 03:30:00.000     -11
15-04-2007 04:30:00.000      -8
15-04-2007 05:30:00.000      -8
15-04-2007 06:30:00.000      -9
15-04-2007 07:30:00.000     -17
15-04-2007 08:30:00.000     -21
15-04-2007 09:30:00.000     -21
15-04-2007 10:30:00.000     -17
15-04-2007 11:30:00.000     -12
15-04-2007 12:30:00.000      -7
15-04-2007 13:30:00.000      -6
15-04-2007 14:30:00.000      -8
15-04-2007 15:30:00.000     -11
15-04-2007 16:30:00.000     -11
15-04-2007 17:30:00.000     -10
15-04-2007 18:30:00.000     -10
15-04-2007 19:30:00.000     -10
15-04-2007 20:30:00.000      -9
15-04-2007 21:30:00.000      -8
15-04-2007 22:30:00.000      -7
15-04-2007 23:30:00.000      -7
16-04-2007 00:30:00.000      -8
16-04-2007 01:30:00.000      -6
16-04-2007 02:30:00.000      -6
16-04-2007 03:30:00.000      -7
16-04-2007 04:30:00.000      -7
16-04-2007 05:30:00.000      -6
16-04-2007 06:30:00.000      -7
16-04-2007 07:30:00.000      -9
16-04-2007 08:30:00.000     -10
16-04-2007 09:30:00.000      -7
16-04-2007 10:30:00.000      -4
16-04-2007 11:30:00.000      -4
16-04-2007 12:30:00.000      -4
16-04-2007 13:30:00.000      -5
16-04-2007 14:30:00.000      -4
16-04-2007 15:30:00.000      -4
16-04-2007 16:30:00.000      -2
16-04-2007 17:30:00.000      -1
16-04-2007 18:30:00.000      -1
16-04-2007 19:30:00.000      -2
16-04-2007 20:30:00.000       1
16-04-2007 21:30:00.000       1
16-04-2007 22:30:00.000       1
16-04-2007 23:30:00.000       0
17-04-2007 00:30:00.000      -1
17-04-2007 01:30:00.000       1
17-04-2007 02:30:00.000       6
17-04-2007 03:30:00.000      12
17-04-2007 04:30:00.000      13
17-04-2007 05:30:00.000      15
17-04-2007 06:30:00.000      10
17-04-2007 07:30:00.000       8
17-04-2007 08:30:00.000       5
17-04-2007 09:30:00.000       0
17-04-2007 10:30:00.000      -8
17-04-2007 11:30:00.000     -23
17-04-2007 12:30:00.000     -31
17-04-2007 13:30:00.000     -33
17-04-2007 14:30:00.000     -27
17-04-2007 15:30:00.000     -26
17-04-2007 16:30:00.000     -31
17-04-2007 17:30:00.000     -33
17-04-2007 18:30:00.000     -29
17-04-2007 19:30:00.000     -28
17-04-2007 20:30:00.000     -23
17-04-2007 21:30:00.000     -20
17-04-2007 22:30:00.000     -20
17-04-2007 23:30:00.000     -22
18-04-2007 00:30:00.000     -26
18-04-2007 01:30:00.000     -22
18-04-2007 02:30:00.000     -19
18-04-2007 03:30:00.000     -20
18-04-2007 04:30:00.000     -23
18-04-2007 05:30:00.000     -23
18-04-2007 06:30:00.000     -23
18-04-2007 07:30:00.000     -24
18-04-2007 08:30:00.000     -25
18-04-2007 09:30:00.000     -21
18-04-2007 10:30:00.000     -15
18-04-2007 11:30:00.000     -11
18-04-2007 12:30:00.000     -10
18-04-2007 13:30:00.000      -9
18-04-2007 14:30:00.000      -8
18-04-2007 15:30:00.000      -7
18-04-2007 16:30:00.000      -3
18-04-2007 17:30:00.000      -5
18-04-2007 18:30:00.000      -7
18-04-2007 19:30:00.000     -10
18-04-2007 20:30:00.000     -12
18-04-2007 21:30:00.000      -9
18-04-2007 22:30:00.000     -11
18-04-2007 23:30:00.000     -12
19-04-2007 00:30:00.000     -16
19-04-2007 01:30:00.000     -14
19-04-2007 02:30:00.000      -9
19-04-2007 03:30:00.000      -7
19-04-2007 04:30:00.000      -9
19-04-2007 05:30:00.000     -14
19-04-2007 06:30:00.000     -18
19-04-2007 07:30:00.000     -23
19-04-2007 08:30:00.000     -23
19-04-2007 09:30:00.000     -17
19-04-2007 10:30:00.000     -12
19-04-2007 11:30:00.000     -13
19-04-2007 12:30:00.000     -16
19-04-2007 13:30:00.000     -15
19-04-2007 14:30:00.000      -9
19-04-2007 15:30:00.000      -6
19-04-2007 16:30:00.000      -5
19-04-2007 17:30:00.000      -4
19-04-2007 18:30:00.000      -3
19-04-2007 19:30:00.000      -4
19-04-2007 20:30:00.000      -4
19-04-2007 21:30:00.000      -4
19-04-2007 22:30:00.000      -5
19-04-2007 23:30:00.000      -8
20-04-2007 00:30:00.000     -10
20-04-2007 01:30:00.000      -9
20-04-2007 02:30:00.000      -8
20-04-2007 03:30:00.000      -7
20-04-2007 04:30:00.000      -8
20-04-2007 05:30:00.000      -7
20-04-2007 06:30:00.000      -5
20-04-2007 07:30:00.000      -4
20-04-2007 08:30:00.000      -4
20-04-2007 09:30:00.000      -1
20-04-2007 10:30:00.000       0
20-04-2007 11:30:00.000       1
20-04-2007 12:30:00.000       2
20-04-2007 13:30:00.000       2
20-04-2007 14:30:00.000       4
20-04-2007 15:30:00.000       5
20-04-2007 16:30:00.000       3
20-04-2007 17:30:00.000       4
20-04-2007 18:30:00.000       3
20-04-2007 19:30:00.000       2
20-04-2007 20:30:00.000       0
20-04-2007 21:30:00.000      -3
20-04-2007 22:30:00.000      -6
20-04-2007 23:30:00.000      -9
21-04-2007 00:30:00.000     -10
21-04-2007 01:30:00.000      -7
21-04-2007 02:30:00.000      -6
21-04-2007 03:30:00.000      -4
21-04-2007 04:30:00.000      -3
21-04-2007 05:30:00.000      -2
21-04-2007 06:30:00.000      -1
21-04-2007 07:30:00.000       0
21-04-2007 08:30:00.000       1
21-04-2007 09:30:00.000       3
21-04-2007 10:30:00.000       1
21-04-2007 11:30:00.000       1
21-04-2007 12:30:00.000       2
21-04-2007 13:30:00.000       3
21-04-2007 14:30:00.000       6
21-04-2007 15:30:00.000       6
21-04-2007 16:30:00.000       7
21-04-2007 17:30:00.000       7
21-04-2007 18:30:00.000       8
21-04-2007 19:30:00.000       8
21-04-2007 20:30:00.000       9
21-04-2007 21:30:00.000       7
21-04-2007 22:30:00.000       6
21-04-2007 23:30:00.000       5
22-04-2007 00:30:00.000       4
22-04-2007 01:30:00.000      10
22-04-2007 02:30:00.000      12
22-04-2007 03:30:00.000      12
22-04-2007 04:30:00.000       9
22-04-2007 05:30:00.000       3
22-04-2007 06:30:00.000      -3
22-04-2007 07:30:00.000       3
22-04-2007 08:30:00.000       5
22-04-2007 09:30:00.000       4
22-04-2007 10:30:00.000       3
22-04-2007 11:30:00.000       7
22-04-2007 12:30:00.000       5
22-04-2007 13:30:00.000       7
22-04-2007 14:30:00.000       5
22-04-2007 15:30:00.000       1
22-04-2007 16:30:00.000      -5
22-04-2007 17:30:00.000      -6
22-04-2007 18:30:00.000       0
22-04-2007 19:30:00.000       0
22-04-2007 20:30:00.000       0
22-04-2007 21:30:00.000       0
22-04-2007 22:30:00.000       0
22-04-2007 23:30:00.000      -1
23-04-2007 00:30:00.000       2
23-04-2007 01:30:00.000      -3
23-04-2007 02:30:00.000      -9
23-04-2007 03:30:00.000     -15
23-04-2007 04:30:00.000      -7
23-04-2007 05:30:00.000     -21
23-04-2007 06:30:00.000     -27
23-04-2007 07:30:00.000     -22
23-04-2007 08:30:00.000     -23
23-04-2007 09:30:00.000     -24
23-04-2007 10:30:00.000     -26
23-04-2007 11:30:00.000     -27
23-04-2007 12:30:00.000     -28
23-04-2007 13:30:00.000     -27
23-04-2007 14:30:00.000     -24
23-04-2007 15:30:00.000     -19
23-04-2007 16:30:00.000     -18
23-04-2007 17:30:00.000     -18
23-04-2007 18:30:00.000     -16
23-04-2007 19:30:00.000     -16
23-04-2007 20:30:00.000     -16
23-04-2007 21:30:00.000     -17
23-04-2007 22:30:00.000     -17
23-04-2007 23:30:00.000     -18
24-04-2007 00:30:00.000     -16
24-04-2007 01:30:00.000     -12
24-04-2007 02:30:00.000      -8
24-04-2007 03:30:00.000      -7
24-04-2007 04:30:00.000      -7
24-04-2007 05:30:00.000      -7
24-04-2007 06:30:00.000      -8
24-04-2007 07:30:00.000      -9
24-04-2007 08:30:00.000     -10
24-04-2007 09:30:00.000      -5
24-04-2007 10:30:00.000      -3
24-04-2007 11:30:00.000      -1
24-04-2007 12:30:00.000      -5
24-04-2007 13:30:00.000      -7
24-04-2007 14:30:00.000      -8
24-04-2007 15:30:00.000      -5
24-04-2007 16:30:00.000      -2
24-04-2007 17:30:00.000       3
24-04-2007 18:30:00.000       4
24-04-2007 19:30:00.000       3
24-04-2007 20:30:00.000       5
24-04-2007 21:30:00.000       7
24-04-2007 22:30:00.000       6
24-04-2007 23:30:00.000       4
25-04-2007 00:30:00.000       3
25-04-2007 01:30:00.000      -1
25-04-2007 02:30:00.000     -10
25-04-2007 03:30:00.000     -10
25-04-2007 04:30:00.000     -11
25-04-2007 05:30:00.000     -10
25-04-2007 06:30:00.000      -6
25-04-2007 07:30:00.000      -5
25-04-2007 08:30:00.000      -5
25-04-2007 09:30:00.000      -4
25-04-2007 10:30:00.000      -1
25-04-2007 11:30:00.000       1
25-04-2007 12:30:00.000       0
25-04-2007 13:30:00.000       0
25-04-2007 14:30:00.000      -3
25-04-2007 15:30:00.000      -4
25-04-2007 16:30:00.000      -5
25-04-2007 17:30:00.000     -10
25-04-2007 18:30:00.000      -9
25-04-2007 19:30:00.000      -7
25-04-2007 20:30:00.000      -4
25-04-2007 21:30:00.000      -1
25-04-2007 22:30:00.000      -2
25-04-2007 23:30:00.000      -5
26-04-2007 00:30:00.000      -9
26-04-2007 01:30:00.000     -13
26-04-2007 02:30:00.000     -12
26-04-2007 03:30:00.000     -10
26-04-2007 04:30:00.000      -6
26-04-2007 05:30:00.000      -5
26-04-2007 06:30:00.000      -2
26-04-2007 07:30:00.000       1
26-04-2007 08:30:00.000       1
26-04-2007 09:30:00.000       3
26-04-2007 10:30:00.000       4
26-04-2007 11:30:00.000       3
26-04-2007 12:30:00.000       0
26-04-2007 13:30:00.000      -6
26-04-2007 14:30:00.000      -3
26-04-2007 15:30:00.000       7
26-04-2007 16:30:00.000      12
26-04-2007 17:30:00.000       9
26-04-2007 18:30:00.000      10
26-04-2007 19:30:00.000      -3
26-04-2007 20:30:00.000     -10
26-04-2007 21:30:00.000     -11
26-04-2007 22:30:00.000     -15
26-04-2007 23:30:00.000     -17
27-04-2007 00:30:00.000     -17
27-04-2007 01:30:00.000     -16
27-04-2007 02:30:00.000     -12
27-04-2007 03:30:00.000     -11
27-04-2007 04:30:00.000     -10
27-04-2007 05:30:00.000      -7
27-04-2007 06:30:00.000      -4
27-04-2007 07:30:00.000      -1
27-04-2007 08:30:00.000       0
27-04-2007 09:30:00.000      -2
27-04-2007 10:30:00.000      -8
27-04-2007 11:30:00.000      -4
27-04-2007 12:30:00.000       1
27-04-2007 13:30:00.000       5
27-04-2007 14:30:00.000       2
27-04-2007 15:30:00.000       6
27-04-2007 16:30:00.000       4
27-04-2007 17:30:00.000       0
27-04-2007 18:30:00.000      -3
27-04-2007 19:30:00.000      -7
27-04-2007 20:30:00.000      -7
27-04-2007 21:30:00.000      -9
27-04-2007 22:30:00.000     -22
27-04-2007 23:30:00.000     -28
28-04-2007 00:30:00.000     -42
28-04-2007 01:30:00.000     -36
28-04-2007 02:30:00.000     -33
28-04-2007 03:30:00.000     -29
28-04-2007 04:30:00.000     -32
28-04-2007 05:30:00.000     -37
28-04-2007 06:30:00.000     -27
28-04-2007 07:30:00.000     -32
28-04-2007 08:30:00.000     -30
28-04-2007 09:30:00.000     -28
28-04-2007 10:30:00.000     -21
28-04-2007 11:30:00.000     -18
28-04-2007 12:30:00.000     -23
28-04-2007 13:30:00.000     -27
28-04-2007 14:30:00.000     -31
28-04-2007 15:30:00.000     -25
28-04-2007 16:30:00.000     -27
28-04-2007 17:30:00.000     -27
28-04-2007 18:30:00.000     -29
28-04-2007 19:30:00.000     -24
28-04-2007 20:30:00.000     -21
28-04-2007 21:30:00.000     -21
28-04-2007 22:30:00.000     -20
28-04-2007 23:30:00.000     -23
29-04-2007 00:30:00.000     -20
29-04-2007 01:30:00.000     -23
